SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1994 Corsica Way,Brentwood,CA,94513,830000,2,2.5,Trilogy Vineyards,2054,5719,2016,1,404,346,Active,,,http://www.redfin.com/CA/Brentwood/1994-Corsica-Way-94513/home/56908377,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906070,N,Y,37.897804,-121.7201471
MLS Listing,,Single Family Residential,2613 Forty Niner Way,Antioch,CA,94531,535000,4,2.0,Laurel Ridge,2014,7160,1995,1,266,,Active,,,http://www.redfin.com/CA/Antioch/2613-Forty-Niner-Way-94531/home/1634495,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906322,N,Y,37.9589176,-121.7787118
MLS Listing,,Single Family Residential,332 Blue Lake Cir,Oakley,CA,94561,849998,5,4.0,Oakley,4042,11325,2007,1,210,144,Active,,,http://www.redfin.com/CA/Oakley/332-Blue-Lake-Ct-94561/home/17169741,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906029,N,Y,37.9882465,-121.6334572
MLS Listing,,Single Family Residential,516 Patterson Blvd,Pleasant Hill,CA,94523,899000,3,2.0,Poets Corner,1557,8000,1956,1,577,,Active,,,http://www.redfin.com/CA/Pleasant-Hill/516-Patterson-Blvd-94523/home/847538,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906438,N,Y,37.9361913,-122.0719155
MLS Listing,,Single Family Residential,4911 Ridgefield Cir,Fairfield,CA,94534,665000,4,4.0,Cordelia,2755,8050,2006,2,241,,Active,,,http://www.redfin.com/CA/Fairfield/4911-Ridgefield-Cir-94534/home/2629507,BAREIS,22011250,N,Y,38.1667429,-122.139906
MLS Listing,,Single Family Residential,246 Monte Vista Ln,DALY CITY,CA,94015,898000,3,2.5,DALY CITY,1600,1392,1981,2,561,350,Active,,,http://www.redfin.com/CA/Daly-City/246-Monte-Vista-Ln-94015/home/922403,MLSListings,ML81794298,Y,Y,37.658315,-122.463216
MLS Listing,,Single Family Residential,1401 Cypress Dr,Tracy,CA,95376,410000,3,2.0,Tracy Central,1120,5179,1979,2,,,Active,,,http://www.redfin.com/CA/Tracy/1401-Cypress-Dr-95376/home/19761100,MetroList,20030224,N,Y,37.7339485,-121.4413995
MLS Listing,,Single Family Residential,1950 Evergreen Ave,San Leandro,CA,94577,799888,3,2.0,Assumption Parsh,1940,5700,1956,3,412,,Active,,,http://www.redfin.com/CA/San-Leandro/1950-Evergreen-Ave-94577/home/1939632,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905479,N,Y,37.7226265,-122.1368593
MLS Listing,,Single Family Residential,84 Heritage Way,Brentwood,CA,94513,539000,4,3.0,Providence,1654,5009,2001,8,326,,Active,,,http://www.redfin.com/CA/Brentwood/84-Heritage-Way-94513/home/1494447,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905807,N,Y,37.9243343,-121.6792383
MLS Listing,,Single Family Residential,9648 Dunbar Dr,Oakland,CA,94603,669880,3,2.5,Stonehurst,1414,2015,2011,15,474,125,Active,,,http://www.redfin.com/CA/Oakland/9648-Dunbar-Dr-94603/home/28697352,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904884,N,Y,37.7411837,-122.1787301
MLS Listing,,Single Family Residential,3306 Shenandoah Ct,Fairfield,CA,94534,529000,4,2.0,Fairfield 4,1703,9509,1997,15,311,,Active,,,http://www.redfin.com/CA/Fairfield/3306-Shenandoah-Ct-94534/home/2532780,BAREIS,22010337,N,Y,38.2589637,-122.0701843
MLS Listing,,Single Family Residential,1768 Home Gate Dr,SAN JOSE,CA,95148,799777,3,2.5,SAN JOSE,1376,3360,1984,28,581,120,Active,,,http://www.redfin.com/CA/San-Jose/1768-Home-Gate-Dr-95148/home/1038794,MLSListings,ML81791011,N,Y,37.340297,-121.819251
MLS Listing,,Single Family Residential,3015 Point Pleasant Rd,Elk Grove,CA,95757,525000,4,3.0,Elk Grove,1979,159430,1930,29,,,Active,,,http://www.redfin.com/CA/Elk-Grove/3015-Point-Pleasant-Rd-95757/home/19278430,MetroList,20023945,N,Y,38.3212924,-121.463985
MLS Listing,,Single Family Residential,6645 Spruce Ln,Dublin,CA,94568,898888,3,2.0,Echo Park,1464,5399,1965,29,614,,Active,,,http://www.redfin.com/CA/Dublin/6645-Spruce-Ln-94568/home/1429042,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40903138,N,Y,37.708749,-121.9170657
MLS Listing,,Single Family Residential,91 Bonnie Dr,San Pablo,CA,94806,399000,4,2.0,Montalvin Manor,1184,6820,1954,47,337,,Active,,,http://www.redfin.com/CA/San-Pablo/91-Bonnie-Dr-94806/home/1083383,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40901497,N,Y,37.9983483,-122.3271156
MLS Listing,,Single Family Residential,391 Princess Way,Brentwood,CA,94513,687000,5,4.0,Brentwood,2873,4200,2017,57,239,,Active,,,http://www.redfin.com/CA/Brentwood/391-Princess-Way-94513/home/142978182,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40900830,N,Y,37.939749,-121.70491
MLS Listing,,Single Family Residential,1888 San Vincente Dr,Concord,CA,94519,585000,3,2.0,Monte Gardens,1033,8125,1949,59,566,,Active,,,http://www.redfin.com/CA/Concord/1888-San-Vincente-Dr-94519/home/1676178,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40900651,N,Y,37.9865061,-122.0080654
MLS Listing,,Single Family Residential,291 Water Lily Cir,Vacaville,CA,95687,542900,3,2.0,Vacaville 7,1780,4696,2017,65,305,,Active,,,http://www.redfin.com/CA/Vacaville/291-Water-Lily-Cir-95687/home/143454549,BAREIS,22006657,N,Y,38.3508519,-121.9262224
MLS Listing,,Single Family Residential,4782 Mills Dr,Brentwood,CA,94513,525000,4,2.0,California Glory,1591,6360,1996,74,330,,Active,,,http://www.redfin.com/CA/Brentwood/4782-Mills-Dr-94513/home/1419465,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40899541,N,Y,37.9186547,-121.6882364
MLS Listing,,Single Family Residential,1451 Como Dr,Manteca,CA,95337,760000,4,2.5,Far South Manteca,3358,8751,2007,79,,133,Active,,,http://www.redfin.com/CA/Manteca/1451-Como-Dr-95337/home/22495634,MetroList,20015243,N,Y,37.7807073,-121.2841392
MLS Listing,,Single Family Residential,4831 Spinnaker Way,Discovery Bay,CA,94505,740000,3,2.0,Delta Waterfront,1638,7200,1985,85,452,,Active,,,http://www.redfin.com/CA/Discovery-Bay/4831-Spinnaker-Way-94505/home/1927604,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40898154,N,Y,37.8960214,-121.6029485
MLS Listing,,Single Family Residential,1591 California Trl,Brentwood,CA,94513,829000,3,2.0,Trilogy Vineyards,1946,7026,2014,88,426,333,Active,,,http://www.redfin.com/CA/Brentwood/1591-California-Trl-94513/home/23118142,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40897553,N,Y,37.9030457,-121.72932
MLS Listing,,Single Family Residential,2080 Rioja Way,Brentwood,CA,94513,765000,2,2.5,Trilogy Vineyards,2161,6869,2016,107,354,347,Active,,,http://www.redfin.com/CA/Brentwood/2080-Rioja-Way-94513/home/56908418,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40895399,N,Y,37.89474,-121.7252012
MLS Listing,,Single Family Residential,763 Tannehill Dr,Manteca,CA,95337,675000,4,4.0,South Manteca,3774,8917,2001,114,,,Active,,,http://www.redfin.com/CA/Manteca/763-Tannehill-Dr-95337/home/19734295,MetroList,20007141,N,Y,37.7691881,-121.2045465
MLS Listing,,Single Family Residential,2046 Eva St,Napa,CA,94559,625000,4,3.0,Napa,2206,2100,2016,116,283,313,Active,,,http://www.redfin.com/CA/Napa/2046-Eva-St-94559/home/109570776,BAREIS,22002194,N,Y,38.2783458,-122.2935855
Redfin Data,,Single Family Residential,8060 Mitchell Dr,Rohnert Park,CA,94928,625000,3,2.5,Rohnert Park,1796,4500,1989,2,348,,Pre On-Market,,,http://www.redfin.com/CA/Rohnert-Park/8060-Mitchell-Dr-94928/home/2358089,Coming Soon,56435,N,Y,38.3264362,-122.6818446
Redfin Data,,Single Family Residential,2440 Hagemann Way,Fairfield,CA,94533,695000,4,2.5,Fairfield,3342,6500,2015,3,208,,Pre On-Market,,,http://www.redfin.com/CA/Fairfield/2440-Hagemann-Way-94533/home/84717819,Coming Soon,56365,N,Y,38.3034904,-121.9752142
MLS Listing,,Single Family Residential,7637 Beth Ct,Rohnert Park,CA,94928,625000,3,2.0,Cotati/Rohnert Park,1502,6000,1968,1,416,,Active,,,http://www.redfin.com/CA/Rohnert-Park/7637-Beth-Ct-94928/home/2543251,BAREIS,22011089,N,Y,38.3358871,-122.6949071
MLS Listing,,Single Family Residential,3011 Luedke Pl,SAN JOSE,CA,95111,868000,4,2.5,SAN JOSE,1568,3549,1998,1,554,50,Active,,,http://www.redfin.com/CA/San-Jose/3011-Luedke-Pl-95111/home/1205992,MLSListings,ML81794604,N,Y,37.2901423,-121.8443185
MLS Listing,,Single Family Residential,4064 Montgomery Hill Dr,Antioch,CA,94531,559000,4,3.0,Dallas Estates,2179,6425,2000,1,257,,Active,,,http://www.redfin.com/CA/Antioch/4064-Montgomery-Hill-Dr-94531/home/1521725,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40905947,N,Y,37.9684082,-121.8028989
MLS Listing,,Single Family Residential,2509 Tennessee St,Vallejo,CA,94591,460000,4,2.0,Vallejo 1,1552,5227,1942,1,296,,Active,,,http://www.redfin.com/CA/Vallejo/2509-Tennessee-St-94591/home/2287063,BAREIS,22011665,N,Y,38.1094142,-122.2205827
MLS Listing,,Single Family Residential,586 Altessa Ct,Brentwood,CA,94513,635000,5,3.5,Brentwood Hills,2771,6654,2003,1,229,,Active,,,http://www.redfin.com/CA/Brentwood/586-Altessa-Ct-94513/home/1686460,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906635,N,Y,37.93894,-121.7421208
MLS Listing,,Single Family Residential,1991 Kalis St,Fairfield,CA,94533,533000,4,2.5,Suisun 10,2346,2840,2020,1,227,190,Active,,,http://www.redfin.com/CA/Fairfield/1991-Kalis-St-94533/home/171948291,BAREIS,22011890,N,Y,38.263822,-121.990716
MLS Listing,,Single Family Residential,227 Sasha Rose Dr,Galt,CA,95632,350000,4,2.0,Galt,1260,6534,1997,1,,,Active,,,http://www.redfin.com/CA/Galt/227-Sasha-Rose-Dr-95632/home/19273661,MetroList,20030789,N,Y,38.2523427,-121.3202976
MLS Listing,,Single Family Residential,2348 Corbin,Lodi,CA,95242,418500,4,2.0,Lodi/Woodbdg/Sunnyside Estates/Henderson Village,1492,5798,1965,1,,,Active,,,http://www.redfin.com/CA/Lodi/2348-Corbin-Ln-95242/home/19863492,MetroList,20030718,N,Y,38.1268215,-121.3042525
MLS Listing,,Single Family Residential,1867 Pleasant Hill Rd,Pleasant Hill,CA,94523,819000,4,3.0,Pleasant Hill,1635,9840,1948,1,501,,Active,,,http://www.redfin.com/CA/Pleasant-Hill/1867-Pleasant-Hill-Rd-94523/home/1887593,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906165,N,Y,37.9338641,-122.0854533
MLS Listing,,Single Family Residential,621 Poppy Ave,Patterson,CA,95363,365000,4,2.5,Patterson,1848,5924,1989,1,,,Active,,,http://www.redfin.com/CA/Patterson/621-Poppy-Ave-95363/home/19959553,MetroList,20030468,N,Y,37.4608607,-121.1325763
MLS Listing,,Single Family Residential,662 Travertine Ct,Fairfield,CA,94534,508000,3,2.5,Green Valley 1,1722,3184,2011,1,295,105,Active,,,http://www.redfin.com/CA/Fairfield/662-Travertine-Ct-94534/home/22574058,BAREIS,22011855,N,Y,38.230419,-122.13021
MLS Listing,,Single Family Residential,1510 Harvest Dr,SAN JOSE,CA,95127,800000,3,2.0,SAN JOSE,1324,6313,1961,1,604,,Active,,,http://www.redfin.com/CA/San-Jose/1510-Harvest-Dr-95127/home/1639872,MLSListings,ML81794573,N,Y,37.3551423,-121.801297
MLS Listing,,Single Family Residential,1060 69Th Ave,Oakland,CA,94621,500000,3,2.0,Oakland,1080,3500,1924,1,463,,Active,,,http://www.redfin.com/CA/Oakland/1060-69th-Ave-94621/home/1995369,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906616,N,Y,37.758351,-122.193427
MLS Listing,,Single Family Residential,544 Lupine Cir,Vacaville,CA,95687,440000,4,2.5,Vacaville 7,1943,6299,1990,1,226,,Active,,,http://www.redfin.com/CA/Vacaville/544-Lupine-Cir-95687/home/2500395,BAREIS,22011871,N,Y,38.3363894,-121.9447113
MLS Listing,,Single Family Residential,2135 Inman Ave,Stockton,CA,95204,329000,3,2.0,Central Stockton,1647,11639,1949,1,,,Active,,,http://www.redfin.com/CA/Stockton/2135-Inman-Ave-95204/home/19815976,MetroList,20030766,N,Y,37.9747415,-121.3315879
MLS Listing,,Single Family Residential,6235 Newhaven Ln,Vallejo,CA,94591,519900,3,2.5,Vallejo 7,1996,3115,2005,1,260,80,Active,,,http://www.redfin.com/CA/Vallejo/6235-Newhaven-Ln-94591/home/2615893,BAREIS,22011868,N,Y,38.154222,-122.1799043
MLS Listing,,Single Family Residential,2300 Rutland Ct,Brentwood,CA,94513,899000,5,3.0,Brentwood,3905,10435,2017,1,230,,Active,,,http://www.redfin.com/CA/Brentwood/2300-Rutland-Ct-94513/home/56908830,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906612,N,Y,37.9560371,-121.7059225
MLS Listing,,Single Family Residential,1430 Christina Dr,Tracy,CA,95376,449900,3,2.5,Tracy Central,1548,3912,1989,1,,,Active,,,http://www.redfin.com/CA/Tracy/1430-Christina-Dr-95376/home/19033180,MetroList,20030761,N,Y,37.7550942,-121.4421584
MLS Listing,,Single Family Residential,1625 N Edgewood Dr,Lodi,CA,95240,519950,4,2.5,Lodi/Woodbdg/Sunnyside Estates/Henderson Village,2157,9239,1967,1,,,Active,,,http://www.redfin.com/CA/Lodi/1625-Edgewood-Dr-95240/home/19857972,MetroList,20030722,N,Y,38.1507358,-121.2849438
MLS Listing,,Single Family Residential,913 Winddrift Way,OAKLEY,CA,94561,621000,5,4.0,OAKLEY,3093,4840,2018,1,201,,Active,,,http://www.redfin.com/CA/Oakley/Unknown-94561/home/142978752,MLSListings,ML81794561,N,Y,37.993461,-121.680075
MLS Listing,,Single Family Residential,10 Harbor View Dr,Richmond,CA,94804,885000,3,3.5,Sunset Pointe,1880,3402,1997,1,471,130,Active,,,http://www.redfin.com/CA/Richmond/10-Harbor-View-Dr-94804/home/1602293,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906607,N,Y,37.9084159,-122.3492108
MLS Listing,,Single Family Residential,1332 Almondwood Dr,Antioch,CA,94509,429000,3,3.0,Antioch/Oakley,1508,3420,1983,1,284,8,Active,,,http://www.redfin.com/CA/Antioch/1332-Almondwood-Dr-94509/home/1524130,San Francisco MLS,498945,N,Y,37.995543,-121.78841
MLS Listing,,Single Family Residential,2055 Misone St,Manteca,CA,95337,515000,4,3.0,North Manteca,2408,6098,2018,1,,,Active,,,http://www.redfin.com/CA/Manteca/2055-Misone-St-95337/home/109708549,MetroList,20030732,N,Y,37.8137818,-121.2520357
MLS Listing,,Single Family Residential,600 Meadow Bay Dr,American Canyon,CA,94503,570000,4,2.0,American Canyon,1838,7322,2002,1,310,,Active,,,http://www.redfin.com/CA/American-Canyon/600-Meadow-Bay-Dr-94503/home/12221274,BAREIS,22011844,N,Y,38.1573647,-122.2642145
MLS Listing,,Single Family Residential,1413 Baywood Dr,Petaluma,CA,94954,649000,4,2.0,Petaluma East,1498,8398,1969,1,433,,Active,,,http://www.redfin.com/CA/Petaluma/1413-Baywood-Dr-94954/home/2518015,BAREIS,22011698,N,Y,38.2412615,-122.6097503
MLS Listing,,Single Family Residential,14869 Midland Rd,San Leandro,CA,94578,829000,3,2.0,Hill Crest Knoll,1644,6725,1992,1,504,,Active,,,http://www.redfin.com/CA/San-Leandro/14869-Midland-Rd-94578/home/1966058,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906603,N,Y,37.7126032,-122.1233501
MLS Listing,,Single Family Residential,513 Lavender Dr,Vacaville,CA,95687,520000,4,3.5,Vacaville 7,2100,3598,2018,1,248,,Active,,,http://www.redfin.com/CA/Vacaville/513-Lavender-Dr-95687/home/146865711,BAREIS,22011818,N,Y,38.348819,-121.922338
MLS Listing,,Single Family Residential,2059 Monique St,TRACY,CA,95304,688000,5,3.0,TRACY,3361,6500,2004,1,205,,Active,,,http://www.redfin.com/CA/Tracy/2059-Monique-St-95304/home/19724118,MLSListings,ML81794555,N,Y,37.7157857,-121.4012169
MLS Listing,,Single Family Residential,1847 Elkwood Dr,Concord,CA,94519,610000,4,2.0,Dana Estates,1738,7800,1965,1,351,,Active,,,http://www.redfin.com/CA/Concord/1847-Elkwood-Dr-94519/home/697746,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906599,N,Y,37.9889418,-121.9990488
MLS Listing,,Single Family Residential,4048 Steamboat Cove Ln,Stockton,CA,95219,525000,4,2.5,Far Northwest Stockton,2314,7261,2003,1,,97,Active,,,http://www.redfin.com/CA/Stockton/4048-Steamboat-Cove-Ln-95219/home/19729773,MetroList,20030733,N,Y,37.9924337,-121.3656436
MLS Listing,,Single Family Residential,1234 Raymond Dr,Pacheco,CA,94553,609000,3,2.0,Pacheco,1331,6000,1956,1,458,,Active,,,http://www.redfin.com/CA/Pacheco/1234-Raymond-Dr-94553/home/1901167,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906598,N,Y,37.9848277,-122.0747563
MLS Listing,,Single Family Residential,2791 Canal Ct,FAIRFIELD,CA,94533,639000,4,2.5,FAIRFIELD,2209,13281,1989,1,289,,Active,,,http://www.redfin.com/CA/Fairfield/2791-Canal-Ct-94533/home/2141022,MLSListings,ML81794548,N,Y,38.2794144,-122.0069994
MLS Listing,,Single Family Residential,915 Gerling Ct,Galt,CA,95632,565000,5,3.0,Galt,2790,13813,2001,1,,,Active,,,http://www.redfin.com/CA/Galt/915-Gerling-Ct-95632/home/19114471,MetroList,20030739,N,Y,38.2844568,-121.2946209
MLS Listing,,Single Family Residential,2805 Patcham Cmn,Livermore,CA,94550,799000,4,3.5,Brighton,1830,1474,2015,1,437,104,Active,,,http://www.redfin.com/CA/Livermore/2805-Patcham-Cmn-94550/home/95473939,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906593,N,Y,37.6850101,-121.763122
MLS Listing,,Single Family Residential,814 Brandywine St,Manteca,CA,95336,384999,3,2.0,North Manteca,1510,6299,1978,1,,,Active,,,http://www.redfin.com/CA/Manteca/814-Brandywine-St-95336/home/19772815,MetroList,20030391,N,Y,37.8126901,-121.2282287
MLS Listing,,Single Family Residential,1362 Pine St,Pittsburg,CA,94565,439950,4,2.0,Central Addition,1950,5025,1929,1,226,,Active,,,http://www.redfin.com/CA/Pittsburg/1362-Pine-St-94565/home/1909497,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906592,N,Y,38.0217373,-121.8773186
MLS Listing,,Single Family Residential,2061 Crom St,MANTECA,CA,95337,424950,3,2.0,MANTECA,1605,6306,2000,1,265,,Active,,,http://www.redfin.com/CA/Manteca/2061-Crom-St-95337/home/19029712,MLSListings,ML81794542,N,Y,37.8049792,-121.2517944
MLS Listing,,Single Family Residential,5 Coronado Ct,Novato,CA,94945,789000,3,2.0,Novato,1576,8002,1971,1,501,,Active,,,http://www.redfin.com/CA/Novato/5-Coronado-Ct-94945/home/1249382,BAREIS,22011848,N,Y,38.1234239,-122.5976045
MLS Listing,,Single Family Residential,372 Dahlia Dr,Sonoma,CA,95476,689000,2,2.0,Sonoma,1482,5227,1986,1,465,190,Active,,,http://www.redfin.com/CA/Sonoma/372-Dahlia-Dr-95476/home/2536834,BAREIS,22008665,N,Y,38.2638616,-122.4938437
MLS Listing,,Single Family Residential,2555 Orange St,Martinez,CA,94553,479000,3,2.0,Martinez,1043,3160,1952,1,459,,Active,,,http://www.redfin.com/CA/Martinez/2555-Orange-St-94553/home/1324333,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906590,N,Y,38.0078203,-122.1182477
MLS Listing,,Single Family Residential,26732 Gaither Way,Hayward,CA,94544,699000,3,2.0,Schafer Park,1578,5040,1953,1,443,,Active,,,http://www.redfin.com/CA/Hayward/26732-Gaither-Way-94544/home/1006020,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906589,N,Y,37.6386135,-122.0823686
MLS Listing,,Single Family Residential,3212 Barmouth Dr,Antioch,CA,94509,479950,3,2.0,Antioch,1603,6300,1977,1,299,,Active,,,http://www.redfin.com/CA/Antioch/3212-Barmouth-Dr-94509/home/1662782,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906585,N,Y,37.9906875,-121.7890592
MLS Listing,,Single Family Residential,4557 Temblor Way,Antioch,CA,94531,599000,4,2.5,Antioch,2698,6484,2001,1,222,,Active,,,http://www.redfin.com/CA/Antioch/4557-Temblor-Way-94531/home/1229058,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906584,N,Y,37.9821179,-121.7590155
MLS Listing,,Single Family Residential,14 Whispering Way,Lodi,CA,95242,290000,3,2.0,"Between Sacramento County, North & West/8 Mile, I-5 South/Highway 99",1730,5227,1987,1,,167,Active,,,http://www.redfin.com/CA/Lodi/14-Whispering-Way-95242/home/19852342,MetroList,20030706,N,Y,38.1102379,-121.4963602
MLS Listing,,Single Family Residential,14488 E Collier Rd,Acampo,CA,95220,550000,3,2.0,Between Highway 99/N.S.J. Co/Amdr-Calvrs/8 Mile,1620,211702,1979,1,,,Active,,,http://www.redfin.com/CA/Acampo/14488-Collier-Rd-E-95220/home/19862508,MetroList,20030438,N,Y,38.2197115,-121.1408561
MLS Listing,,Single Family Residential,2752 Placer Dr,Oakley,CA,94561,725000,3,3.0,Silverado Crest,2747,19166,1994,1,264,,Active,,,http://www.redfin.com/CA/Oakley/2752-Placer-Dr-94561/home/1060565,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906580,N,Y,37.9877489,-121.7459718
MLS Listing,,Single Family Residential,1082 Flagship Dr,Vallejo,CA,94592,745000,4,3.5,Vallejo 8,2601,5201,2007,1,286,,Active,,,http://www.redfin.com/CA/Vallejo/1082-Flagship-Dr-94592/home/17295548,BAREIS,22011843,N,Y,38.0963216,-122.2753023
MLS Listing,,Single Family Residential,3522 Jefferson St,Napa,CA,94558,539900,3,2.0,Napa,1100,7527,1958,1,491,,Active,,,http://www.redfin.com/CA/Napa/3522-Jefferson-St-94558/home/12185919,BAREIS,22011845,N,Y,38.3252852,-122.3016496
MLS Listing,,Single Family Residential,750 Kings Canyon Ct,Tracy,CA,95376,560000,5,3.0,Tracy Central,2360,5689,1989,1,,,Active,,,http://www.redfin.com/CA/Tracy/750-Kings-Canyon-Ct-95376/home/19757293,MetroList,20030683,N,Y,37.7233308,-121.4495906
MLS Listing,,Single Family Residential,41 La Canada Ct,Clayton,CA,94517,799888,5,3.0,Regency Meadows,2857,9919,1989,1,280,,Active,,,http://www.redfin.com/CA/Clayton/41-La-Canada-Ct-94517/home/1275692,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906574,N,Y,37.9234834,-121.9151098
MLS Listing,,Single Family Residential,1099 Mayport Dr,Pittsburg,CA,94565,439000,3,2.5,Harbor Lights,1361,3360,2001,1,323,140,Active,,,http://www.redfin.com/CA/Pittsburg/1099-Mayport-Dr-94565/home/1422883,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906209,N,Y,38.0278789,-121.9131983
MLS Listing,,Single Family Residential,8263 Cardiff Dr,Dublin,CA,94568,899000,3,2.0,Village,1340,7308,1963,1,671,,Active,,,http://www.redfin.com/CA/Dublin/8263-Cardiff-Dr-94568/home/1384461,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906573,N,Y,37.7197043,-121.929956
MLS Listing,,Single Family Residential,1045 N Edison St,Stockton,CA,95203,404900,4,3.0,Central Stockton,2991,5001,1917,1,,,Active,,,http://www.redfin.com/CA/Stockton/1045-N-Edison-St-95203/home/19802010,MetroList,20030707,N,Y,37.9615985,-121.3033835
MLS Listing,,Single Family Residential,1076 24th St,Oakland,CA,94607,644000,4,2.5,Alameda County,1492,2500,2020,1,432,,Active,,,http://www.redfin.com/CA/Oakland/1076-24th-St-94607/home/18293162,BAREIS,22011832,N,Y,37.81704,-122.281789
MLS Listing,,Single Family Residential,1463 Guy Pl,Ripon,CA,95366,639000,5,4.0,Ripon,3206,7418,2000,1,,,Active,,,http://www.redfin.com/CA/Ripon/1463-Guy-Pl-95366/home/19743272,MetroList,20030705,N,Y,37.7465014,-121.139212
MLS Listing,,Single Family Residential,35 Dickerson Ln,Napa,CA,94558,729000,3,2.5,Napa,1885,5911,1990,1,387,,Active,,,http://www.redfin.com/CA/Napa/35-Dickerson-Ln-94558/home/12192266,BAREIS,22010919,N,Y,38.3247934,-122.3312339
MLS Listing,,Single Family Residential,2363 Stonehouse Dr,Napa,CA,94558,719000,4,3.0,Napa,1999,7928,1980,1,360,,Active,,,http://www.redfin.com/CA/Napa/2363-Stonehouse-Dr-94558/home/12210919,BAREIS,22011809,N,Y,38.3161966,-122.280342
MLS Listing,,Single Family Residential,328 W Walnut St,Stockton,CA,95204,399900,5,2.5,Central Stockton,2410,5001,1946,1,,,Active,,,http://www.redfin.com/CA/Stockton/328-W-Walnut-St-95204/home/19802161,MetroList,20030692,N,Y,37.9682954,-121.3002972
MLS Listing,,Single Family Residential,525 Willard Ave,Richmond,CA,94801,489000,3,2.5,North Richmond,1475,2500,2005,1,332,,Active,,,http://www.redfin.com/CA/Richmond/525-Willard-Ave-94801/home/2100994,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906554,N,Y,37.9514753,-122.3644843
